countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Spain,9th,,,,,,,,,,,,,,,,,,,,,,41876.0,42012.0,43885.0,52237.0,52733.0,51145.0,49403.0,47593.0,45011.0,44793.0,45278.0,46048.0,47660.0,48083.0,47677.0,48919.0,49572.0,52150.0,51906.0,
Spain,10th,,,,,,,,,,,,,,,,,,,,,,59953.0,59159.0,62951.0,75495.0,77320.0,75536.0,71047.0,68358.0,63375.0,63351.0,63226.0,65100.0,66978.0,69620.0,68820.0,69869.0,72621.0,75690.0,75074.0,
Sweden,1st,,,,,,,,,,,,,2049.0,,,,,1358.0,1266.0,1606.0,1823.0,1860.0,1969.0,1795.0,1704.0,1994.0,1508.0,1676.0,1744.0,1907.0,1530.0,1272.0,1375.0,1733.0,1100.0,1855.0,1596.0,1049.0,1500.0,,
Sweden,2nd,,,,,,,,,,,,,3354.0,,,,,2488.0,2825.0,2927.0,3435.0,2993.0,3343.0,3232.0,3664.0,3981.0,3369.0,3111.0,3565.0,3959.0,3230.0,3252.0,3913.0,4180.0,4280.0,4167.0,4900.0,5784.0,6433.0,,
Sweden,3rd,,,,,,,,,,,,,5980.0,,,,,9238.0,10351.0,11068.0,10340.0,10278.0,9750.0,11133.0,12235.0,11777.0,12645.0,11852.0,13773.0,14393.0,13095.0,12766.0,11870.0,14491.0,13843.0,14954.0,11014.0,14664.0,14234.0,,
Sweden,4th,,,,,,,,,,,,,10154.0,,,,,16508.0,16989.0,15736.0,16926.0,17132.0,17191.0,17783.0,19699.0,20351.0,19057.0,19987.0,21052.0,20906.0,18991.0,20271.0,21009.0,21756.0,21671.0,22330.0,22244.0,22669.0,22474.0,,
Sweden,5th,,,,,,,,,,,,,13876.0,,,,,21019.0,21440.0,21564.0,21874.0,22524.0,22293.0,23513.0,24992.0,25737.0,24933.0,25055.0,26439.0,26806.0,26555.0,27097.0,27415.0,29390.0,29278.0,28650.0,29506.0,29496.0,30361.0,,
Sweden,6th,,,,,,,,,,,,,17867.0,,,,,25144.0,25737.0,26277.0,26486.0,26295.0,26927.0,28040.0,29987.0,30335.0,30331.0,30231.0,31479.0,31500.0,32237.0,32706.0,33318.0,35072.0,35473.0,35018.0,35466.0,36154.0,36374.0,,
Sweden,7th,,,,,,,,,,,,,22255.0,,,,,29280.0,29978.0,30488.0,30672.0,31308.0,31941.0,33142.0,34730.0,35056.0,34737.0,35227.0,36581.0,36727.0,37926.0,38203.0,40601.0,40867.0,41482.0,40920.0,41864.0,42026.0,42384.0,,
Sweden,8th,,,,,,,,,,,,,26599.0,,,,,34482.0,34669.0,35418.0,35605.0,36555.0,37192.0,38185.0,40433.0,40527.0,40893.0,41211.0,42374.0,42958.0,44021.0,45565.0,47595.0,48425.0,48833.0,48567.0,49102.0,49337.0,50205.0,,
Sweden,9th,,,,,,,,,,,,,32294.0,,,,,41394.0,42176.0,42506.0,42757.0,43142.0,44320.0,46003.0,47958.0,48543.0,49576.0,48764.0,50873.0,51372.0,52841.0,54636.0,56582.0,58304.0,58561.0,59287.0,59353.0,59832.0,60382.0,,
Sweden,10th,,,,,,,,,,,,,43921.0,,,,,58452.0,59055.0,58567.0,58682.0,60548.0,61513.0,63778.0,67751.0,66519.0,68923.0,68010.0,70817.0,72797.0,72257.0,74476.0,78420.0,79262.0,81346.0,79780.0,80243.0,82433.0,84358.0,,
Switzerland,1st,,,,,,,,,,5340.0,,,,,,,,13916.0,,10319.0,,10127.0,,12253.0,12325.0,9298.0,9468.0,9857.0,10363.0,10037.0,10719.0,12800.0,9405.0,8781.0,10030.0,7277.0,7889.0,8316.0,9157.0,11530.0,
Switzerland,2nd,,,,,,,,,,21140.0,,,,,,,,23461.0,,24797.0,,22110.0,,24996.0,24657.0,24355.0,23907.0,24230.0,25697.0,25802.0,24496.0,24265.0,24555.0,21964.0,24370.0,22951.0,22256.0,22013.0,19342.0,22069.0,
Switzerland,3rd,,,,,,,,,,27237.0,,,,,,,,29368.0,,30411.0,,29748.0,,32340.0,32383.0,32065.0,32115.0,32837.0,33805.0,34846.0,32865.0,32858.0,32499.0,33203.0,33006.0,33390.0,33474.0,30849.0,32902.0,32913.0,
Switzerland,4th,,,,,,,,,,30995.0,,,,,,,,34298.0,,35524.0,,34443.0,,37406.0,38449.0,38514.0,38367.0,38584.0,40147.0,41453.0,39041.0,39175.0,39421.0,40159.0,40280.0,39983.0,39940.0,39413.0,40425.0,38960.0,
Switzerland,5th,,,,,,,,,,35616.0,,,,,,,,39080.0,,40119.0,,39665.0,,42522.0,43880.0,43862.0,44876.0,44468.0,45899.0,48108.0,45435.0,45043.0,45623.0,45903.0,46533.0,45657.0,46091.0,46047.0,46751.0,46236.0,
Switzerland,6th,,,,,,,,,,39413.0,,,,,,,,43832.0,,46581.0,,44886.0,,49269.0,50369.0,50622.0,51059.0,50880.0,53244.0,53958.0,51585.0,52452.0,52537.0,52398.0,53411.0,53353.0,53202.0,53378.0,53580.0,53439.0,
Switzerland,7th,,,,,,,,,,45193.0,,,,,,,,49447.0,,52746.0,,51767.0,,55686.0,57230.0,58526.0,57248.0,58896.0,60801.0,61535.0,59343.0,60001.0,60122.0,59990.0,61173.0,61205.0,61893.0,62110.0,61755.0,62323.0,
Switzerland,8th,,,,,,,,,,51613.0,,,,,,,,57568.0,,62203.0,,59292.0,,65096.0,66234.0,67879.0,68150.0,67931.0,69479.0,71586.0,68947.0,69731.0,69154.0,70160.0,69930.0,70375.0,71295.0,72514.0,73420.0,71973.0,
Switzerland,9th,,,,,,,,,,62416.0,,,,,,,,70212.0,,74179.0,,70580.0,,78628.0,81293.0,81046.0,80359.0,80940.0,83628.0,84447.0,82699.0,82166.0,82970.0,84801.0,85787.0,84106.0,85908.0,87698.0,86551.0,86937.0,
Switzerland,10th,,,,,,,,,,91725.0,,,,,,,,94807.0,,98487.0,,93916.0,,109293.0,115850.0,116242.0,112928.0,115462.0,117586.0,121779.0,120859.0,120396.0,118826.0,121278.0,120797.0,117225.0,125169.0,125252.0,125154.0,121068.0,
United Kingdom,1st,259.82,238.69,167.26,171.34,327.27,160.13,310.59,354.75,248.74,216.04,103.66,91.49,91.44,6.91,93.74,36.78,50.84,47.42,110.08,216.87,368.73,298.2,206.67,235.89,558.07,898.19,778.62,759.68,1226.0,988.14,1270.0,1274.0,1669.0,1957.0,1977.0,1487.0,1969.0,1581.0,1176.0,,
United Kingdom,2nd,1255.0,1245.0,1377.0,1360.0,1218.0,1485.0,1797.0,2026.0,1881.0,1227.0,893.12,913.92,781.2,1345.0,1686.0,1788.0,1868.0,2293.0,2464.0,2925.0,3133.0,4131.0,4319.0,4572.0,4608.0,4695.0,4160.0,4209.0,4902.0,4624.0,5210.0,5861.0,5925.0,6348.0,6850.0,7230.0,6960.0,7387.0,6331.0,,
United Kingdom,3rd,8756.0,8715.0,6352.0,6326.0,5909.0,9533.0,7618.0,9350.0,9043.0,5781.0,6373.0,4498.0,4366.0,5297.0,6592.0,6662.0,6640.0,8312.0,8819.0,9465.0,9334.0,9915.0,10321.0,10471.0,10481.0,10047.0,9294.0,9265.0,9451.0,9631.0,9469.0,10118.0,10596.0,11103.0,11449.0,12028.0,12689.0,12104.0,10503.0,,
United Kingdom,4th,12415.0,12317.0,12750.0,13029.0,13494.0,14911.0,15157.0,15017.0,14582.0,13237.0,12751.0,12610.0,11535.0,12943.0,15000.0,15134.0,14947.0,16635.0,16630.0,16453.0,15924.0,16539.0,16002.0,17326.0,17386.0,17223.0,16300.0,15156.0,15199.0,15316.0,15453.0,16163.0,16448.0,17528.0,17362.0,18840.0,20640.0,17516.0,18256.0,,
United Kingdom,5th,15326.0,15694.0,15855.0,16142.0,17009.0,18325.0,18474.0,18846.0,18973.0,17784.0,17535.0,17506.0,18006.0,19512.0,20032.0,20599.0,20999.0,22328.0,23079.0,23068.0,23128.0,23357.0,23121.0,24017.0,24444.0,24202.0,23228.0,22251.0,21537.0,21241.0,21671.0,23251.0,23134.0,24302.0,24324.0,25210.0,26768.0,24843.0,25629.0,,
United Kingdom,6th,17767.0,18533.0,19185.0,19841.0,20265.0,21876.0,22417.0,22812.0,22734.0,21805.0,21569.0,22385.0,22993.0,24062.0,24579.0,25660.0,26077.0,27427.0,28030.0,28406.0,28454.0,29620.0,30095.0,30567.0,31229.0,30357.0,29731.0,29220.0,28402.0,28688.0,29244.0,29209.0,29967.0,30890.0,30773.0,30854.0,32406.0,30382.0,31309.0,,
United Kingdom,7th,20639.0,21964.0,22913.0,23647.0,24432.0,26236.0,27185.0,27279.0,27268.0,26448.0,26257.0,27462.0,27937.0,28954.0,29667.0,31056.0,31331.0,33162.0,33998.0,34195.0,34897.0,35832.0,36590.0,37049.0,37812.0,37280.0,36076.0,35973.0,35168.0,34884.0,34987.0,36025.0,36340.0,37421.0,37005.0,37631.0,38957.0,37147.0,38609.0,,
United Kingdom,8th,24803.0,25764.0,27053.0,27965.0,29129.0,31279.0,32130.0,33107.0,33133.0,31578.0,31621.0,33596.0,34223.0,35181.0,35951.0,37663.0,38134.0,40149.0,41047.0,40888.0,42077.0,43879.0,44124.0,44754.0,45886.0,44892.0,43992.0,43257.0,42700.0,42021.0,43154.0,43842.0,44498.0,44248.0,44648.0,45566.0,46619.0,43932.0,46036.0,,
United Kingdom,9th,30318.0,31066.0,32709.0,34137.0,36812.0,38877.0,39231.0,40810.0,41547.0,39593.0,39614.0,42398.0,42928.0,43755.0,44690.0,47291.0,47658.0,50606.0,52534.0,51269.0,52890.0,54525.0,55652.0,56597.0,57467.0,57113.0,56006.0,54538.0,53997.0,53028.0,53433.0,54423.0,55640.0,54706.0,55640.0,56686.0,57251.0,56897.0,56370.0,,
United Kingdom,10th,41034.0,42693.0,44978.0,47610.0,51298.0,55471.0,55134.0,59616.0,58733.0,57847.0,56631.0,60822.0,63147.0,62689.0,65265.0,70400.0,70489.0,76006.0,79762.0,76947.0,78572.0,81394.0,82775.0,84236.0,85429.0,85966.0,86323.0,83243.0,79056.0,80364.0,78710.0,81788.0,82478.0,81687.0,81961.0,86461.0,87608.0,82483.0,86417.0,,
United States,1st,1405.0,1564.0,1859.0,1789.0,1498.0,1761.0,1829.0,1876.0,1429.0,1235.0,1098.0,1181.0,1707.0,1980.0,1930.0,2421.0,3228.0,3416.0,2976.0,2817.0,2447.0,2341.0,2245.0,2923.0,2955.0,2441.0,2285.0,1469.0,1358.0,1779.0,2041.0,1415.0,1755.0,1459.0,1458.0,1691.0,2145.0,1039.0,400.32,1521.0,
United States,2nd,10234.0,11208.0,11885.0,11767.0,11577.0,12022.0,12556.0,11938.0,10843.0,10430.0,9975.0,10502.0,11501.0,11729.0,12008.0,12648.0,13593.0,14056.0,13641.0,12946.0,12249.0,12072.0,12551.0,12678.0,12289.0,11835.0,10554.0,10054.0,10234.0,10142.0,11035.0,11113.0,11847.0,12508.0,12971.0,13430.0,14669.0,12529.0,12145.0,13685.0,
United States,3rd,17610.0,18728.0,18961.0,19590.0,19834.0,19768.0,20168.0,19898.0,18878.0,18359.0,17901.0,18331.0,19239.0,19507.0,19908.0,20308.0,21240.0,22058.0,20988.0,20441.0,19987.0,20089.0,20457.0,20500.0,20310.0,19719.0,18338.0,17520.0,17435.0,17417.0,18414.0,18430.0,19742.0,20838.0,21019.0,21828.0,23560.0,21310.0,21444.0,22740.0,
United States,4th,24109.0,25039.0,25591.0,26306.0,26745.0,26734.0,27299.0,26640.0,25687.0,25090.0,24507.0,25208.0,25819.0,25942.0,27038.0,27594.0,28376.0,28772.0,28143.0,27762.0,27283.0,27265.0,27454.0,27604.0,27993.0,27307.0,25734.0,25241.0,24840.0,24681.0,25774.0,26094.0,27716.0,28893.0,29069.0,29819.0,31946.0,29649.0,29937.0,30659.0,
United States,5th,29783.0,31031.0,31675.0,32634.0,33438.0,33539.0,34105.0,32878.0,31995.0,31665.0,31055.0,31579.0,32397.0,32635.0,33855.0,34757.0,35503.0,36161.0,35429.0,34943.0,34644.0,34497.0,34844.0,34917.0,35466.0,34180.0,33111.0,32590.0,32064.0,32161.0,33145.0,34104.0,35650.0,37012.0,37439.0,37980.0,40485.0,38120.0,38583.0,38810.0,
United States,6th,35931.0,37066.0,37987.0,39290.0,39933.0,40331.0,40781.0,39424.0,38775.0,38453.0,38100.0,38780.0,39425.0,39800.0,41169.0,42489.0,43632.0,43876.0,43337.0,42790.0,42792.0,42211.0,42779.0,42989.0,43538.0,42259.0,40963.0,40705.0,40068.0,40453.0,41242.0,41416.0,42934.0,45969.0,46188.0,46940.0,50221.0,47782.0,47987.0,47746.0,
United States,7th,42698.0,44275.0,45117.0,46804.0,47514.0,48191.0,48444.0,47093.0,46362.0,46363.0,45899.0,46775.0,47197.0,47820.0,49131.0,51139.0,52696.0,52625.0,52186.0,51834.0,51936.0,51438.0,51690.0,52450.0,52869.0,51298.0,50778.0,50280.0,49106.0,49829.0,50669.0,50220.0,53005.0,55702.0,57167.0,57464.0,61245.0,59515.0,60072.0,58657.0,
United States,8th,51173.0,53057.0,53904.0,56076.0,56921.0,57717.0,58258.0,56810.0,55794.0,55586.0,55788.0,56808.0,56891.0,57956.0,59441.0,62151.0,63549.0,63670.0,63517.0,63224.0,63852.0,62873.0,63114.0,64542.0,64765.0,63063.0,62128.0,62025.0,61293.0,61639.0,62287.0,62022.0,64565.0,67930.0,70731.0,71134.0,76286.0,73949.0,74854.0,72163.0,
United States,9th,63060.0,65556.0,66989.0,69687.0,70993.0,71704.0,72425.0,70639.0,69450.0,69201.0,70536.0,71351.0,71894.0,73043.0,75586.0,77983.0,80270.0,81016.0,79997.0,79717.0,81008.0,80490.0,80502.0,82794.0,82588.0,80503.0,80113.0,79852.0,79258.0,79267.0,79985.0,82440.0,85320.0,88462.0,91259.0,91802.0,98338.0,97433.0,98139.0,93390.0,
United States,10th,91055.0,94485.0,96807.0,100283.0,102783.0,103948.0,106960.0,103980.0,102269.0,102544.0,105118.0,107598.0,108288.0,110268.0,114461.0,118019.0,122678.0,122419.0,122209.0,120643.0,123428.0,121192.0,126096.0,127672.0,126515.0,124780.0,122860.0,122678.0,122855.0,122431.0,124848.0,130154.0,133939.0,141095.0,143999.0,147941.0,157829.0,157626.0,158265.0,154447.0,
