countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Luxembourg,7th,,,30887.0,34140.0,36831.0,38036.0,38681.0,41381.0,41879.0,42641.0,43101.0,42400.0,42622.0,42527.0,43216.0,43565.0,44874.0,45078.0,45751.0,47559.0,49373.0,50625.0,49995.0,50379.0,51157.0,51052.0,52479.0,51438.0,50020.0,49042.0,49383.0,50514.0,49869.0,54359.0,51300.0,53010.0,53109.0,57972.0,60803.0,60465.0,62525.0
Luxembourg,8th,,,33904.0,37782.0,40681.0,42569.0,44090.0,46850.0,47414.0,48699.0,48767.0,47843.0,48340.0,48694.0,49685.0,50576.0,50840.0,50955.0,51730.0,54830.0,55346.0,56778.0,56567.0,57753.0,57809.0,57500.0,60573.0,58515.0,56617.0,56540.0,56625.0,57776.0,57532.0,61387.0,59115.0,60447.0,61408.0,65526.0,68280.0,68200.0,70451.0
Luxembourg,9th,,,39226.0,43473.0,48451.0,50415.0,51897.0,54515.0,54640.0,56895.0,55739.0,55691.0,56406.0,56429.0,57942.0,59057.0,61577.0,60261.0,60821.0,65157.0,66857.0,67830.0,67959.0,68400.0,68279.0,68225.0,71622.0,68936.0,66649.0,67824.0,67233.0,68446.0,66651.0,73274.0,71339.0,72955.0,73345.0,77815.0,81880.0,79584.0,83368.0
Luxembourg,10th,,,51912.0,57804.0,64992.0,66907.0,70951.0,71582.0,70488.0,74760.0,77024.0,73471.0,74887.0,74420.0,76425.0,81822.0,82177.0,80713.0,82756.0,90303.0,90446.0,93324.0,97150.0,94853.0,96012.0,97263.0,95133.0,89362.0,89746.0,93242.0,90970.0,89951.0,94297.0,99958.0,98675.0,101510.0,99855.0,104356.0,106936.0,109633.0,111362.0
Mexico,1st,,1163.0,,,,,1163.0,,,1162.0,,1215.0,,959.95,,828.07,,1086.0,,1181.0,,1187.0,1383.0,1761.0,,1413.0,,1231.0,,1374.0,,1424.0,,1740.0,,1815.0,,1710.0,,2225.0,
Mexico,2nd,,1994.0,,,,,1982.0,,,2023.0,,2059.0,,1596.0,,1527.0,,1846.0,,2099.0,,2265.0,2486.0,2936.0,,2584.0,,2435.0,,2444.0,,2495.0,,2990.0,,3122.0,,2942.0,,3619.0,
Mexico,3rd,,2607.0,,,,,2693.0,,,2805.0,,2730.0,,2143.0,,2153.0,,2577.0,,2789.0,,3070.0,3369.0,3822.0,,3542.0,,3330.0,,3400.0,,3297.0,,3915.0,,4088.0,,3862.0,,4661.0,
Mexico,4th,,3267.0,,,,,3362.0,,,3517.0,,3526.0,,2698.0,,2811.0,,3354.0,,3570.0,,3815.0,4212.0,4773.0,,4466.0,,4214.0,,4225.0,,4061.0,,4824.0,,5015.0,,4745.0,,5649.0,
Mexico,5th,,4016.0,,,,,4136.0,,,4309.0,,4325.0,,3332.0,,3549.0,,4171.0,,4449.0,,4695.0,5149.0,5738.0,,5556.0,,5141.0,,5167.0,,4926.0,,5826.0,,5992.0,,5695.0,,6712.0,
Mexico,6th,,4766.0,,,,,5018.0,,,5180.0,,5296.0,,4067.0,,4413.0,,5189.0,,5339.0,,5679.0,6304.0,6887.0,,6870.0,,6198.0,,6241.0,,5876.0,,6944.0,,7103.0,,6771.0,,7908.0,
Mexico,7th,,5929.0,,,,,6046.0,,,6507.0,,6652.0,,4998.0,,5565.0,,6607.0,,6543.0,,6974.0,7740.0,8347.0,,8466.0,,7562.0,,7712.0,,7138.0,,8362.0,,8494.0,,8128.0,,9383.0,
Mexico,8th,,7405.0,,,,,7625.0,,,8284.0,,8523.0,,6471.0,,7187.0,,8499.0,,8593.0,,8960.0,9636.0,10247.0,,10735.0,,9559.0,,9704.0,,8972.0,,10330.0,,10465.0,,9946.0,,11372.0,
Mexico,9th,,9806.0,,,,,10464.0,,,11570.0,,12063.0,,8947.0,,9827.0,,11851.0,,11578.0,,12294.0,13152.0,14153.0,,14631.0,,12792.0,,13227.0,,11936.0,,13654.0,,13685.0,,13085.0,,14613.0,
Mexico,10th,,16786.0,,,,,18112.0,,,22673.0,,22864.0,,16709.0,,18347.0,,21499.0,,21576.0,,21843.0,23314.0,25191.0,,25373.0,,21884.0,,24190.0,,21523.0,,23434.0,,23212.0,,21633.0,,23612.0,
Netherlands,1st,8667.0,,,,10785.0,,,10651.0,,,8404.0,,,,,,13335.0,,,,,12147.0,12897.0,13365.0,14394.0,13837.0,14404.0,14245.0,13654.0,13482.0,12934.0,13104.0,13507.0,13583.0,13629.0,13766.0,13954.0,14474.0,14091.0,,
Netherlands,2nd,12812.0,,,,13463.0,,,15276.0,,,14091.0,,,,,,17453.0,,,,,16899.0,17028.0,17626.0,18745.0,18736.0,18843.0,18608.0,18410.0,18023.0,17535.0,17373.0,18150.0,18652.0,18657.0,18932.0,19134.0,20086.0,20334.0,,
Netherlands,3rd,14860.0,,,,15528.0,,,17811.0,,,16681.0,,,,,,20115.0,,,,,19863.0,20003.0,20577.0,21776.0,21942.0,22008.0,21610.0,21471.0,21156.0,20562.0,20520.0,21546.0,22041.0,22183.0,22379.0,22811.0,23763.0,24141.0,,
Netherlands,4th,16863.0,,,,17588.0,,,20234.0,,,19365.0,,,,,,22719.0,,,,,22426.0,22651.0,23432.0,24696.0,24727.0,24775.0,24455.0,24205.0,23968.0,23314.0,23267.0,24527.0,25486.0,25607.0,25654.0,26201.0,27581.0,28462.0,,
Netherlands,5th,18725.0,,,,19433.0,,,22863.0,,,21466.0,,,,,,25406.0,,,,,25076.0,25171.0,26272.0,27596.0,27646.0,27647.0,27284.0,27108.0,26718.0,26199.0,26353.0,27890.0,28912.0,28975.0,29094.0,29715.0,31868.0,32654.0,,
Netherlands,6th,20804.0,,,,21500.0,,,25489.0,,,24299.0,,,,,,27928.0,,,,,27837.0,28013.0,29141.0,30760.0,30859.0,30831.0,30325.0,30220.0,29847.0,29061.0,29413.0,31388.0,32509.0,32503.0,32505.0,33492.0,35734.0,36557.0,,
Netherlands,7th,23270.0,,,,24035.0,,,28623.0,,,27483.0,,,,,,31034.0,,,,,31182.0,31451.0,32542.0,34353.0,34441.0,34549.0,34084.0,33739.0,33225.0,32510.0,32737.0,35166.0,36404.0,36334.0,36497.0,37285.0,39727.0,40568.0,,
Netherlands,8th,26468.0,,,,27156.0,,,32805.0,,,31166.0,,,,,,34765.0,,,,,35362.0,35573.0,37006.0,38856.0,39171.0,38970.0,38540.0,38150.0,37397.0,36736.0,37232.0,39766.0,41218.0,41185.0,41325.0,41977.0,44662.0,45179.0,,
Netherlands,9th,30608.0,,,,31516.0,,,38193.0,,,36084.0,,,,,,39935.0,,,,,40962.0,41581.0,43121.0,45838.0,46271.0,45924.0,45291.0,44757.0,43992.0,42974.0,43750.0,46586.0,48333.0,47823.0,48267.0,49386.0,51508.0,52731.0,,
Netherlands,10th,40152.0,,,,40125.0,,,49837.0,,,45026.0,,,,,,50331.0,,,,,54753.0,56076.0,59920.0,63436.0,64375.0,61453.0,60101.0,59985.0,58549.0,57732.0,59314.0,63337.0,64574.0,65208.0,65172.0,67441.0,67666.0,70842.0,,
Norway,1st,,,,10148.0,,,,,10734.0,,,,10406.0,,,,,12472.0,,,,13119.0,,,14479.0,,,14812.0,,,16120.0,,,15719.0,,,16137.0,16018.0,16734.0,16116.0,
Norway,2nd,,,,14115.0,,,,,14758.0,,,,14270.0,,,,,17140.0,,,,18592.0,,,21140.0,,,22086.0,,,23568.0,,,23191.0,,,23663.0,23588.0,23991.0,23851.0,
Norway,3rd,,,,17019.0,,,,,17706.0,,,,17170.0,,,,,20542.0,,,,22136.0,,,25384.0,,,26535.0,,,28569.0,,,28227.0,,,28941.0,28938.0,29320.0,29231.0,
Norway,4th,,,,19349.0,,,,,19993.0,,,,19657.0,,,,,23144.0,,,,25088.0,,,28950.0,,,30193.0,,,32626.0,,,32375.0,,,33203.0,33244.0,33497.0,33428.0,
Norway,5th,,,,21388.0,,,,,22032.0,,,,21978.0,,,,,25745.0,,,,27873.0,,,32085.0,,,33457.0,,,36232.0,,,36022.0,,,37016.0,37059.0,37298.0,37180.0,
Norway,6th,,,,23500.0,,,,,24191.0,,,,24107.0,,,,,28301.0,,,,30538.0,,,35193.0,,,36727.0,,,39922.0,,,39687.0,,,40834.0,40923.0,41184.0,41015.0,
Norway,7th,,,,25905.0,,,,,26656.0,,,,26321.0,,,,,30949.0,,,,33471.0,,,38596.0,,,40329.0,,,43987.0,,,43840.0,,,45148.0,45214.0,45608.0,45293.0,
Norway,8th,,,,28866.0,,,,,29583.0,,,,29206.0,,,,,34257.0,,,,37193.0,,,42925.0,,,44765.0,,,49098.0,,,49016.0,,,50503.0,50560.0,51233.0,50717.0,
Norway,9th,,,,33179.0,,,,,33537.0,,,,33289.0,,,,,39021.0,,,,42368.0,,,49137.0,,,51243.0,,,56422.0,,,56502.0,,,58278.0,58517.0,59266.0,58510.0,
Norway,10th,,,,42092.0,,,,,41848.0,,,,41712.0,,,,,50927.0,,,,55711.0,,,63300.0,,,65870.0,,,72988.0,,,73366.0,,,75537.0,76156.0,78628.0,76166.0,
Poland,1st,,,,4245.0,,,,,,4561.0,,,2406.0,,,,3728.0,,,,,3408.0,3550.0,3957.0,4397.0,4767.0,4800.0,5080.0,4922.0,4928.0,4894.0,5258.0,5553.0,6397.0,7194.0,7347.0,7511.0,6909.0,6801.0,6244.0,6939.0
Poland,2nd,,,,5926.0,,,,,,6002.0,,,4113.0,,,,5427.0,,,,,5129.0,5215.0,5770.0,6352.0,6924.0,7059.0,7357.0,7249.0,7222.0,7271.0,7681.0,8049.0,9269.0,10116.0,10530.0,11046.0,11293.0,11572.0,11441.0,11758.0
Poland,3rd,,,,7260.0,,,,,,7043.0,,,5141.0,,,,6560.0,,,,,6301.0,6410.0,6996.0,7647.0,8371.0,8576.0,8869.0,8841.0,8758.0,8893.0,9320.0,9830.0,11126.0,12026.0,12562.0,13260.0,13588.0,14402.0,14151.0,14532.0
Poland,4th,,,,8496.0,,,,,,8003.0,,,6029.0,,,,7551.0,,,,,7357.0,7432.0,8118.0,8829.0,9704.0,9975.0,10322.0,10287.0,10219.0,10396.0,10890.0,11437.0,12761.0,13716.0,14256.0,15245.0,15613.0,16690.0,16315.0,16845.0
Poland,5th,,,,9678.0,,,,,,8993.0,,,6892.0,,,,8573.0,,,,,8425.0,8473.0,9229.0,10027.0,11070.0,11403.0,11783.0,11770.0,11718.0,11859.0,12373.0,13009.0,14347.0,15374.0,16011.0,17042.0,17652.0,18670.0,18458.0,18834.0
Poland,6th,,,,10972.0,,,,,,10078.0,,,7799.0,,,,9593.0,,,,,9563.0,9675.0,10496.0,11376.0,12546.0,12904.0,13363.0,13309.0,13314.0,13505.0,14107.0,14789.0,16053.0,17074.0,17923.0,19030.0,19690.0,20810.0,20526.0,20987.0
Poland,7th,,,,12425.0,,,,,,11269.0,,,8839.0,,,,10752.0,,,,,10887.0,10971.0,11951.0,12941.0,14311.0,14748.0,15206.0,15184.0,15162.0,15359.0,16036.0,16724.0,18047.0,19172.0,19986.0,21320.0,22099.0,23196.0,22774.0,23416.0
Poland,8th,,,,14099.0,,,,,,12763.0,,,10194.0,,,,12300.0,,,,,12568.0,12725.0,13805.0,14950.0,16644.0,17021.0,17657.0,17561.0,17511.0,17692.0,18516.0,19298.0,20728.0,21859.0,22650.0,24125.0,24962.0,26180.0,25471.0,26446.0
Poland,9th,,,,16545.0,,,,,,15118.0,,,12149.0,,,,14676.0,,,,,15303.0,15444.0,16783.0,18179.0,20105.0,20507.0,21384.0,21207.0,21197.0,21543.0,22315.0,23081.0,24498.0,25993.0,27165.0,28484.0,29419.0,30614.0,30235.0,31031.0
Poland,10th,,,,21521.0,,,,,,20861.0,,,17248.0,,,,20419.0,,,,,22215.0,22396.0,24101.0,26317.0,29310.0,29813.0,31059.0,30926.0,30587.0,31303.0,32137.0,32676.0,35053.0,36988.0,39381.0,40838.0,41455.0,43162.0,43261.0,42944.0
Slovakia,1st,,,,,,,,,,5234.0,,,,3755.0,,,,,,,,3963.0,,,5693.0,,,5574.0,,,4942.0,5263.0,5414.0,6078.0,6537.0,6065.0,,,,,
Slovakia,2nd,,,,,,,,,,6535.0,,,,5672.0,,,,,,,,5794.0,,,7808.0,,,8415.0,,,8158.0,8372.0,8512.0,9064.0,9442.0,9281.0,,,,,
Slovakia,3rd,,,,,,,,,,7351.0,,,,6804.0,,,,,,,,7043.0,,,9167.0,,,9969.0,,,9832.0,10080.0,9999.0,10702.0,11221.0,10992.0,,,,,
Slovakia,4th,,,,,,,,,,8042.0,,,,7670.0,,,,,,,,8081.0,,,10466.0,,,11330.0,,,11080.0,11293.0,11349.0,12000.0,12729.0,12691.0,,,,,
Slovakia,5th,,,,,,,,,,8701.0,,,,8500.0,,,,,,,,9056.0,,,11830.0,,,12693.0,,,12387.0,12632.0,12759.0,13426.0,14117.0,14055.0,,,,,
Slovakia,6th,,,,,,,,,,9427.0,,,,9422.0,,,,,,,,10085.0,,,13167.0,,,14215.0,,,13949.0,14043.0,14304.0,14938.0,15637.0,15848.0,,,,,
Slovakia,7th,,,,,,,,,,10201.0,,,,10451.0,,,,,,,,11283.0,,,14563.0,,,15935.0,,,15610.0,15699.0,15898.0,16381.0,17166.0,17457.0,,,,,
Slovakia,8th,,,,,,,,,,11155.0,,,,11673.0,,,,,,,,12764.0,,,16398.0,,,18086.0,,,17762.0,17618.0,17746.0,18198.0,19145.0,19771.0,,,,,
Slovakia,9th,,,,,,,,,,12436.0,,,,13479.0,,,,,,,,14911.0,,,18921.0,,,21236.0,,,20863.0,20327.0,20630.0,20780.0,21394.0,22190.0,,,,,
Slovakia,10th,,,,,,,,,,15544.0,,,,17471.0,,,,,,,,19893.0,,,24831.0,,,27770.0,,,27601.0,25253.0,26034.0,26213.0,26222.0,27742.0,,,,,
Slovenia,1st,,,,,,,,,,,,,,,7374.0,,7358.0,,,,,8431.0,,,8891.0,,,8164.0,,8346.0,,,8840.0,,,,,,,,
Slovenia,2nd,,,,,,,,,,,,,,,10476.0,,10566.0,,,,,11892.0,,,12572.0,,,12610.0,,12299.0,,,12465.0,,,,,,,,
Slovenia,3rd,,,,,,,,,,,,,,,12456.0,,12506.0,,,,,14033.0,,,15175.0,,,15615.0,,15130.0,,,15630.0,,,,,,,,
Slovenia,4th,,,,,,,,,,,,,,,14113.0,,14241.0,,,,,15882.0,,,17305.0,,,17897.0,,17383.0,,,17926.0,,,,,,,,
Slovenia,5th,,,,,,,,,,,,,,,15710.0,,15921.0,,,,,17637.0,,,19213.0,,,20054.0,,19785.0,,,20273.0,,,,,,,,
Slovenia,6th,,,,,,,,,,,,,,,17474.0,,17579.0,,,,,19343.0,,,21170.0,,,22374.0,,22610.0,,,22990.0,,,,,,,,
Slovenia,7th,,,,,,,,,,,,,,,19160.0,,19221.0,,,,,21369.0,,,23433.0,,,25088.0,,25077.0,,,25874.0,,,,,,,,
Slovenia,8th,,,,,,,,,,,,,,,21083.0,,21138.0,,,,,23940.0,,,26050.0,,,28033.0,,28780.0,,,29180.0,,,,,,,,
Slovenia,9th,,,,,,,,,,,,,,,23926.0,,24004.0,,,,,27571.0,,,29728.0,,,32102.0,,33464.0,,,33927.0,,,,,,,,
Slovenia,10th,,,,,,,,,,,,,,,30850.0,,31553.0,,,,,35045.0,,,36949.0,,,41361.0,,43420.0,,,43861.0,,,,,,,,
Spain,1st,,,4738.0,,,,,6276.0,,,5254.0,5633.0,5330.0,4983.0,5464.0,6543.0,7379.0,7188.0,,,,6361.0,6369.0,7234.0,8410.0,8234.0,7452.0,7064.0,6393.0,5900.0,5255.0,5165.0,5913.0,5727.0,6946.0,6755.0,7358.0,6692.0,7859.0,7921.0,
Spain,2nd,,,6921.0,,,,,9064.0,,,8660.0,8964.0,8907.0,8507.0,9320.0,9801.0,10689.0,11166.0,,,,10347.0,10625.0,11513.0,13387.0,13459.0,13052.0,12431.0,11842.0,11420.0,10401.0,10601.0,10824.0,11217.0,11830.0,12191.0,12782.0,12610.0,13148.0,13593.0,
Spain,3rd,,,8558.0,,,,,11132.0,,,11068.0,11144.0,11424.0,10834.0,11833.0,12558.0,13703.0,14042.0,,,,13434.0,13731.0,14628.0,17272.0,17266.0,17086.0,15697.0,15098.0,14318.0,13456.0,13595.0,13907.0,14608.0,14980.0,15411.0,16592.0,16260.0,17070.0,17198.0,
Spain,4th,,,10097.0,,,,,13009.0,,,13225.0,13291.0,13421.0,13386.0,14074.0,15283.0,16435.0,17139.0,,,,16239.0,16865.0,17447.0,20637.0,20888.0,20681.0,18924.0,18099.0,17339.0,16393.0,16706.0,17129.0,17813.0,18157.0,18527.0,19903.0,19921.0,20535.0,20800.0,
Spain,5th,,,11541.0,,,,,14884.0,,,15361.0,15435.0,15386.0,15561.0,16341.0,18015.0,19267.0,20116.0,,,,19192.0,19992.0,20667.0,24257.0,24342.0,24111.0,22373.0,21473.0,20426.0,19684.0,19725.0,20217.0,21194.0,21500.0,21797.0,23088.0,23276.0,24084.0,24244.0,
Spain,6th,,,13156.0,,,,,16949.0,,,17835.0,18150.0,17983.0,18133.0,19153.0,20776.0,22312.0,23336.0,,,,22426.0,23063.0,24012.0,27982.0,28208.0,27922.0,25929.0,24989.0,23838.0,23095.0,23035.0,23662.0,24901.0,25060.0,25284.0,26773.0,26973.0,27769.0,27599.0,
Spain,7th,,,14917.0,,,,,19593.0,,,20648.0,20967.0,21225.0,21386.0,22404.0,24074.0,25432.0,27286.0,,,,25942.0,26667.0,27705.0,32314.0,32518.0,32423.0,30420.0,29090.0,27507.0,26976.0,26798.0,27557.0,28836.0,29215.0,29170.0,30701.0,31319.0,31705.0,31699.0,
Spain,8th,,,17417.0,,,,,22683.0,,,24759.0,25300.0,25047.0,25539.0,26604.0,28601.0,30340.0,31994.0,,,,30570.0,31072.0,32372.0,37674.0,38131.0,37768.0,35840.0,34471.0,32247.0,31797.0,31749.0,32610.0,34180.0,34204.0,34499.0,36223.0,36618.0,37038.0,36474.0,
Spain,9th,,,21515.0,,,,,27349.0,,,31155.0,30897.0,30655.0,32454.0,33117.0,35152.0,37393.0,38876.0,,,,37235.0,37244.0,38578.0,45646.0,46605.0,45829.0,43735.0,42102.0,39856.0,39371.0,38879.0,39838.0,41218.0,41507.0,41659.0,43187.0,44276.0,44806.0,44017.0,
Spain,10th,,,30729.0,,,,,38289.0,,,45358.0,45092.0,44758.0,47375.0,48953.0,49286.0,54822.0,58885.0,,,,51166.0,51482.0,53071.0,63520.0,64818.0,63740.0,60491.0,58505.0,54851.0,54934.0,54717.0,55828.0,56747.0,57663.0,57765.0,59197.0,61572.0,62355.0,61486.0,
Sweden,1st,,,,,7099.0,,,,,8004.0,,,7134.0,,,,,9600.0,9995.0,10215.0,10572.0,10663.0,10715.0,10815.0,10935.0,10606.0,10421.0,10542.0,10609.0,11050.0,10402.0,11295.0,11535.0,12052.0,11799.0,11437.0,11651.0,12353.0,12329.0,,
Sweden,2nd,,,,,10171.0,,,,,11800.0,,,11786.0,,,,,12844.0,13185.0,13334.0,13747.0,14007.0,14110.0,14481.0,14627.0,14599.0,14775.0,14746.0,14998.0,15304.0,15489.0,16007.0,16245.0,16790.0,16247.0,16426.0,16706.0,17385.0,17477.0,,
Sweden,3rd,,,,,12053.0,,,,,14058.0,,,13748.0,,,,,15129.0,15543.0,15778.0,16058.0,16462.0,16595.0,17041.0,17699.0,17914.0,18022.0,18196.0,18527.0,18866.0,19186.0,19510.0,19907.0,20596.0,20301.0,20217.0,20209.0,20994.0,21155.0,,
Sweden,4th,,,,,13693.0,,,,,15805.0,,,15152.0,,,,,17179.0,17829.0,18163.0,18430.0,18934.0,19069.0,19738.0,20672.0,21071.0,21232.0,21490.0,22024.0,22212.0,22476.0,23173.0,23521.0,24135.0,23883.0,24163.0,24137.0,24730.0,25208.0,,
Sweden,5th,,,,,15045.0,,,,,17527.0,,,16412.0,,,,,19135.0,19912.0,20349.0,20536.0,21071.0,21464.0,22142.0,23427.0,23888.0,24151.0,24594.0,25171.0,25471.0,25916.0,26483.0,27194.0,27834.0,27477.0,27576.0,27960.0,28418.0,28831.0,,
Sweden,6th,,,,,16446.0,,,,,19164.0,,,17824.0,,,,,21124.0,21997.0,22562.0,22758.0,23289.0,23639.0,24552.0,26069.0,26599.0,27009.0,27479.0,28187.0,28594.0,29155.0,30093.0,30595.0,31305.0,31297.0,31251.0,31762.0,32094.0,32695.0,,
Sweden,7th,,,,,17921.0,,,,,21157.0,,,19327.0,,,,,23319.0,24289.0,24957.0,25131.0,25618.0,26114.0,27092.0,28920.0,29476.0,30247.0,30649.0,31544.0,31940.0,32753.0,33754.0,34508.0,35073.0,35247.0,34944.0,35629.0,36104.0,36727.0,,
Sweden,8th,,,,,19648.0,,,,,23347.0,,,21301.0,,,,,26138.0,27102.0,27967.0,28150.0,28530.0,29207.0,30073.0,32430.0,32894.0,34038.0,34485.0,35501.0,36116.0,36788.0,38249.0,39223.0,39453.0,39629.0,39776.0,40384.0,40826.0,41264.0,,
Sweden,9th,,,,,22007.0,,,,,26553.0,,,24328.0,,,,,30423.0,31469.0,32282.0,32362.0,32664.0,33495.0,34764.0,37368.0,38095.0,39655.0,39647.0,41226.0,41755.0,42609.0,44077.0,45627.0,45869.0,46251.0,46245.0,46812.0,47472.0,48236.0,,
Sweden,10th,,,,,26635.0,,,,,33577.0,,,30674.0,,,,,40418.0,41272.0,41811.0,41339.0,42634.0,43056.0,45266.0,48597.0,48517.0,51130.0,51586.0,53150.0,54702.0,54838.0,57243.0,59046.0,59821.0,60370.0,58994.0,60011.0,61902.0,64072.0,,
Switzerland,1st,,,,,,,,,,8659.0,,,,,,,,15175.0,,15736.0,,14520.0,,14172.0,14213.0,14694.0,15209.0,14848.0,15326.0,16727.0,16022.0,16083.0,15378.0,15051.0,14782.0,14459.0,14903.0,15019.0,15534.0,15081.0,
Switzerland,2nd,,,,,,,,,,20126.0,,,,,,,,20748.0,,21759.0,,20667.0,,21228.0,21256.0,21306.0,21945.0,21929.0,22337.0,23504.0,22829.0,22153.0,22774.0,22416.0,22739.0,21952.0,22233.0,22583.0,22719.0,21815.0,
Switzerland,3rd,,,,,,,,,,24231.0,,,,,,,,24624.0,,25502.0,,25131.0,,25625.0,25870.0,25968.0,26547.0,26667.0,27592.0,28616.0,27314.0,27282.0,27445.0,27859.0,27840.0,27202.0,27148.0,27360.0,27793.0,26845.0,
Switzerland,4th,,,,,,,,,,27782.0,,,,,,,,28219.0,,29284.0,,28940.0,,29652.0,30229.0,30375.0,30499.0,30950.0,31848.0,32962.0,31269.0,31958.0,31368.0,32174.0,32518.0,31335.0,31688.0,31570.0,32188.0,31429.0,
Switzerland,5th,,,,,,,,,,31478.0,,,,,,,,31586.0,,33524.0,,32330.0,,33480.0,34175.0,34432.0,35129.0,35164.0,36304.0,37385.0,35708.0,36050.0,36024.0,36418.0,36415.0,35785.0,35870.0,36007.0,36707.0,35827.0,
Switzerland,6th,,,,,,,,,,35593.0,,,,,,,,35545.0,,37766.0,,36398.0,,38068.0,38870.0,38992.0,39448.0,39760.0,41276.0,42172.0,40129.0,40921.0,40527.0,40928.0,41138.0,40621.0,40505.0,41055.0,41754.0,40762.0,
Switzerland,7th,,,,,,,,,,39800.0,,,,,,,,40115.0,,42783.0,,40575.0,,43509.0,43726.0,44911.0,44485.0,45339.0,46499.0,47123.0,45493.0,45830.0,46196.0,46363.0,46483.0,46067.0,46677.0,46989.0,47131.0,46533.0,
Switzerland,8th,,,,,,,,,,45791.0,,,,,,,,46202.0,,48593.0,,46563.0,,49661.0,50464.0,51658.0,51546.0,51836.0,52912.0,53691.0,51830.0,52766.0,52396.0,52882.0,53074.0,52392.0,53468.0,54461.0,54767.0,53347.0,
Switzerland,9th,,,,,,,,,,55353.0,,,,,,,,54671.0,,57831.0,,54639.0,,59640.0,60992.0,61475.0,60989.0,61002.0,62909.0,62953.0,62262.0,62791.0,62384.0,63357.0,64035.0,62065.0,63937.0,64846.0,64911.0,63730.0,
Switzerland,10th,,,,,,,,,,77342.0,,,,,,,,73597.0,,75878.0,,70280.0,,83798.0,86587.0,86848.0,83840.0,84772.0,86176.0,88697.0,88770.0,87566.0,86462.0,88621.0,88227.0,87196.0,90307.0,92034.0,91165.0,87754.0,
United Kingdom,1st,7126.0,7283.0,7330.0,7461.0,7445.0,7332.0,7421.0,7202.0,7193.0,7133.0,7183.0,7821.0,7818.0,8022.0,8045.0,8308.0,8492.0,8906.0,9428.0,9732.0,9839.0,10459.0,10387.0,10238.0,10389.0,10418.0,10658.0,10733.0,10808.0,10687.0,10977.0,10937.0,10891.0,10770.0,10819.0,10889.0,10968.0,11300.0,11276.0,,
United Kingdom,2nd,8708.0,8803.0,8728.0,9004.0,8998.0,9301.0,9470.0,9323.0,9450.0,9336.0,9302.0,9986.0,10032.0,10320.0,10600.0,10875.0,11173.0,11829.0,12512.0,12888.0,13289.0,13960.0,14049.0,14051.0,14246.0,14465.0,14521.0,14643.0,14573.0,14622.0,14840.0,15006.0,15105.0,15241.0,15252.0,15319.0,15600.0,16005.0,15971.0,,
United Kingdom,3rd,10005.0,10282.0,10232.0,10608.0,10754.0,11515.0,11604.0,11688.0,11859.0,11391.0,11383.0,11974.0,11966.0,12504.0,12980.0,13278.0,13632.0,14623.0,15441.0,15839.0,16181.0,16851.0,16930.0,17138.0,17343.0,17500.0,17421.0,17533.0,17323.0,17426.0,17417.0,17822.0,18042.0,18253.0,18294.0,18473.0,18944.0,18995.0,19118.0,,
United Kingdom,4th,11602.0,12090.0,12094.0,12518.0,13011.0,13808.0,14209.0,14188.0,14355.0,13925.0,13842.0,14412.0,14346.0,15020.0,15671.0,16104.0,16345.0,17454.0,18368.0,18736.0,19118.0,19716.0,19826.0,20169.0,20526.0,20480.0,20351.0,20440.0,20107.0,20151.0,20110.0,20651.0,20877.0,21232.0,21353.0,21592.0,22112.0,21950.0,22393.0,,
United Kingdom,5th,13376.0,13667.0,13942.0,14568.0,15134.0,16202.0,16556.0,16939.0,17188.0,16487.0,16425.0,17036.0,17055.0,17796.0,18485.0,19051.0,19407.0,20497.0,21443.0,21715.0,22211.0,22867.0,23034.0,23432.0,23874.0,23886.0,23523.0,23514.0,22995.0,23200.0,23222.0,23808.0,24076.0,24530.0,24663.0,24869.0,25699.0,25227.0,25957.0,,
United Kingdom,6th,15118.0,15619.0,16029.0,16849.0,17603.0,18796.0,19218.0,19658.0,19897.0,19327.0,19120.0,19964.0,20077.0,20917.0,21548.0,22379.0,22767.0,23879.0,24887.0,25133.0,25604.0,26264.0,26635.0,27030.0,27626.0,27441.0,27161.0,26923.0,26464.0,26435.0,26662.0,27419.0,27734.0,28220.0,28298.0,28619.0,29513.0,28819.0,29659.0,,
United Kingdom,7th,17165.0,17868.0,18517.0,19382.0,20333.0,21598.0,22500.0,22974.0,23111.0,22539.0,22282.0,23450.0,23400.0,24372.0,25119.0,26239.0,26550.0,27994.0,28815.0,29077.0,29709.0,30375.0,30929.0,31283.0,32058.0,31906.0,31606.0,31037.0,30749.0,30502.0,30805.0,31648.0,32008.0,32762.0,32721.0,33002.0,34067.0,33045.0,34141.0,,
United Kingdom,8th,19821.0,20569.0,21442.0,22342.0,23522.0,25386.0,26443.0,27090.0,27265.0,26240.0,26354.0,27825.0,27816.0,28715.0,29606.0,30923.0,31328.0,32969.0,34136.0,34032.0,34863.0,35728.0,36268.0,36810.0,37588.0,37468.0,37214.0,36328.0,36042.0,35564.0,36374.0,37312.0,37963.0,38076.0,38521.0,39034.0,39815.0,38490.0,39464.0,,
